Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
CLÉCIO LUIS VILHENA VIEIRA;CLÉCIO;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1972-04-08;Casado(a);Vereador;Superior completo;Brasileira nata;BELÉM / PA;;Eleito;48502010;649-26.2010.6.03.0000;12.235.243/0001-98;
CRISTIANO AUGUSTO TEIXEIRA DE SOUZA;CRISTIANO SOUZA;160;INAPTO (Indeferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1973-11-19;Solteiro(a);Cobrador de Transporte Coletivo;Ensino Médio incompleto;Brasileira nata;ORIXIMINÁ / PA;;;37082010;150-42.2010.6.03.0000;12.176.494/0001-49;
DÉCIO ARAUJO GOMES;DÉCIO GOMES;500;INAPTO (Cancelado);PCB;21;UNIÃO POPULAR PELA MUDANÇA;PTB / PCB / PSDC / PRTB / PMN / PTC / PRP / PSOL;1º Suplente Senador;Masculino;1969-11-17;Solteiro(a);Outros;Ensino Fundamental completo;Brasileira nata;MACAPÁ / AP;;;37842010;205-90.2010.6.03.0000;12.174.952/0001-00;
ELY DA SILVA ALMEIDA;ELY ALMEIDA;131;INAPTO (Renúncia);PSB;40;Frente Popular;PT / PSB;1º Suplente Senador;Feminino;1964-06-26;Solteiro(a);Assistente Social;Superior completo;Brasileira nata;MACAPA / AP;;Não eleito;37172010;159-04.2010.6.03.0000;12.173.272/0001-72;
GEOVA PINHEIRO BORGES;GEOVA;152;INAPTO (Renúncia);PMDB;15;AMAPA MAIS FORTE;PMDB / PTN / PSC / PPS / PV / PSDB;1º Suplente Senador;Masculino;1954-02-27;Casado(a);Outros;Ensino Médio completo;Brasileira nata;MACAPA / AP;;Eleito;40182010;353-04.2010.6.03.0000;12.189.632/0001-24;
GEOVANI PINHEIRO BORGES;GEOVANI BORGES;152;APTO (Deferido com recurso);PMDB;15;AMAPA MAIS FORTE;PMDB / PTN / PSC / PPS / PV / PSDB;1º Suplente Senador;Masculino;1953-05-16;Casado(a);Contador;Superior completo;Brasileira nata;MAZAGÃO / AP;;Eleito;83742010;995-74.2010.6.03.0000;12.784.695/0001-29;
HILDO DOS SANTOS FONSECA;HILDO FONSECA;123;APTO (Deferido);PDT;12;O TRABALHO PRECISA CONTINUAR;PRB / PP / PDT / PSL / PR / DEM / PHS / PC do B / PT do B;1º Suplente Senador;Masculino;1961-03-13;Solteiro(a);Outros;Superior completo;Brasileira nata;AFUA / PA;;Não eleito;36962010;292-46.2010.6.03.0000;12.206.226/0001-22;
IVANCI MAGNO DE OLIVEIRA;IVANCI MAGNO;401;APTO (Deferido);PT;13;Frente Popular;PT / PSB;1º Suplente Senador;Masculino;1964-02-16;Casado(a);Professor de Ensino Superior;Superior completo;Brasileira nata;MACAPA / AP;;Indeferido com Recurso;37182010;160-86.2010.6.03.0000;12.198.629/0001-77;
JOÃO NILSON LEÃO SANCHES;NILSON;650;INAPTO (Renúncia);PC do B;65;O TRABALHO PRECISA CONTINUAR;PRB / PP / PDT / PSL / PR / DEM / PHS / PC do B / PT do B;1º Suplente Senador;Masculino;1972-07-04;Solteiro(a);Professor de Ensino Fundamental;Superior incompleto;Brasileira nata;MACAPÁ / AP;;;41932010;529-80.2010.6.03.0000;12.190.411/0001-76;
MARIA APARECIDA DA SILVA TAVARES;CIDA;131;APTO (Deferido);PSB;40;Frente Popular;PT / PSB;1º Suplente Senador;Feminino;1960-10-09;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Brasileira nata;MACAPÁ / AP;;Não eleito;57482010;704-74.2010.6.03.0000;12.339.004/0001-88;
SEBASTIAO CRISTOVAM FORTES MAGALHAES;SEBASTIAO MAGALHAES;456;APTO (Deferido);PSDB;45;AMAPA MAIS FORTE;PMDB / PTN / PSC / PPS / PV / PSDB;1º Suplente Senador;Masculino;1958-06-05;Divorciado(a);Advogado;Superior completo;Brasileira nata;BELEM / PA;;Não eleito;40192010;354-86.2010.6.03.0000;12.189.754/0001-10;
