Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ANERI TAVARES;PROFª ANERI;212;APTO (Deferido);PCB;21;-;-;1º Suplente Senador;Feminino;1971-11-29;Separado(a) judicialmente;Professor de Ensino Fundamental;Superior completo;Brasileira nata;SÃO BERNADO / MA;;Não eleito;239082010;3554-09.2010.6.10.0000;12.190.695/0001-09;
ARIELDES MACARIO DA COSTA;LEO COSTA;455;APTO (Deferido);PDT;12;O POVO É MAIOR;PDT / PTC / PSDB;1º Suplente Senador;Masculino;1946-01-05;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;BARREIRINHAS / MA;;Não eleito;228852010;3132-34.2010.6.10.0000;12.168.022/0001-44;
CARLOS SATURNINO MOREIRA FILHO;SARTUNINO MOREIRA;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1947-03-25;Casado(a);Economista;Superior completo;Brasileira nata;SAO LUIS / MA;;Não eleito;232182010;3426-86.2010.6.10.0000;12.167.890/0001-00;
CLÓVIS ANTONIO CHAVES FECURY;CLÓVIS FECURY;152;APTO (Deferido);DEM;25;O MARANHÃO NÃO PODE PARAR;PRB / PP / PT / PTB / PMDB / PSL / PTN / PSC / PR / DEM / PRTB / PMN / PV / PRP / PT do B / PHS;1º Suplente Senador;Masculino;1969-02-08;Casado(a);Deputado;Superior completo;Brasileira nata;BRASÍLIA / DF;;Eleito;231472010;3041-41.2010.6.10.0000;12.177.608/0001-75;
EDISON LOBÃO FILHO;LOBÃO FILHO;151;APTO (Deferido);PMDB;15;O MARANHÃO NÃO PODE PARAR;PRB / PP / PT / PTB / PMDB / PSL / PTN / PSC / PR / DEM / PRTB / PMN / PV / PRP / PT do B / PHS;1º Suplente Senador;Masculino;1964-09-19;Casado(a);Empresário;Superior completo;Brasileira nata;BRASILIA / DF;;Eleito;231482010;3042-26.2010.6.10.0000;12.174.268/0001-29;
FELIX RESPLANDES DE SÁ;RESPLANDES;651;APTO (Deferido);PC do B;65;MUDA MARANHÃO;PPS / PSB / PC do B;1º Suplente Senador;Masculino;1967-03-27;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;SÃO RAIMUNDO DAS MANGABEIRAS / MA;;Indeferido com Recurso;240402010;3631-18.2010.6.10.0000;12.190.338/0001-32;
JANILDE SOUSA DOS SANTOS;JANILDE;161;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Feminino;1966-11-09;Solteiro(a);Servidor Público Estadual;Superior completo;Brasileira nata;BACABAL / MA;;Não eleito;228442010;3031-94.2010.6.10.0000;12.174.295/0001-00;
JOSE REGIVALDO MARQUES DOS SANTOS;REGIVALDO;505;APTO (Indeferido com recurso);PSOL;50;-;-;1º Suplente Senador;Masculino;1974-05-16;Solteiro(a);Servidor Público Municipal;Superior completo;Brasileira nata;LAGO DA PEDRA / MA;;Indeferido com Recurso;238492010;3525-56.2010.6.10.0000;12.190.524/0001-71;
MARIA DO CARMO ALVES DURANS;MARIA DO CARMO;163;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Feminino;1942-08-10;Casado(a);Servidor Público Civil Aposentado;Ensino Médio completo;Brasileira nata;SAO LUIS / MA;;Não eleito;228452010;3032-79.2010.6.10.0000;12.172.679/0001-85;
MARIA IDALCY DE SALES COUTINHO;IDALCY;210;INAPTO (Indeferido);PCB;21;-;-;1º Suplente Senador;Feminino;1960-02-25;Casado(a);Secretário e Datilógrafo;Ensino Médio incompleto;Brasileira nata;COROATÁ / MA;;;239092010;3555-91.2010.6.10.0000;12.190.731/0001-26;
PEDRO RONALD MARANHÃO BRAGA BORGES;PEDRO MARANHÃO;456;APTO (Deferido);PSDB;45;O POVO É MAIOR;PDT / PTC / PSDB;1º Suplente Senador;Masculino;1956-10-25;Casado(a);Economista;Superior completo;Brasileira nata;PEDREIRAS / MA;;Não eleito;228862010;3133-19.2010.6.10.0000;12.171.113/0001-39;
SERGIO HENRIQUE CAMPOS MATOS;SERGIO MATOS;400;APTO (Deferido);PPS;23;MUDA MARANHÃO;PPS / PSB / PC do B;1º Suplente Senador;Masculino;1972-11-08;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;SÃO LUIS / MA;;Não eleito;235762010;3446-77.2010.6.10.0000;12.177.946/0001-07;
