Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
AIRTON CARDOSO DA SILVA;AIRTON CARDOSO;162;APTO (Deferido com recurso);PSTU;16;-;-;2º Suplente Senador;Masculino;1964-07-07;Casado(a);Outros;Ensino Médio completo;Brasileira nata;RIBEIROPOLIS / SE;;Não eleito;64762010;1395-76.2010.6.25.0000;12.175.088/0001-61;
ANTONIO CARLOS PORTO DE ANDRADE;KAKA ANDRADE;200;APTO (Deferido);PDT;12;PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE;PRB / PDT / PT / PMDB / PSL / PSC / PR / PTC / PSB / PC do B;2º Suplente Senador;Masculino;1960-03-07;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;CANHOBA / SE;;Eleito;66922010;1511-82.2010.6.25.0000;12.172.582/0001-72;
CEZAR HENRIQUES RAMOS;CEZAR RAMOS;212;INAPTO (Indeferido);PCB;21;-;-;2º Suplente Senador;Masculino;1973-05-25;Solteiro(a);Professor de Ensino Fundamental;Superior incompleto;Brasileira nata;ARACAJU / SE;;Registro negado antes da eleição;65842010;1429-51.2010.6.25.0000;12.179.319/0001-05;
DALMO BEZERRA BRAZ;DALMO BEZERRA;432;INAPTO (Renúncia);PV;43;-;-;2º Suplente Senador;Masculino;1953-11-25;Casado(a);Aposentado (Exceto Servidor Público);Superior incompleto;Brasileira nata;NEOPOLIS / SE;;Não eleito;66472010;1467-63.2010.6.25.0000;12.170.610/0001-12;
DAVI DE CARVALHO SANTOS;DAVI CARVALHO;211;APTO (Deferido);PCB;21;-;-;2º Suplente Senador;Masculino;1972-03-09;Solteiro(a);Técnico em Informática;Superior incompleto;Brasileira nata;ESTÂNCIA / SE;;Não eleito;108972010;2146-63.2010.6.25.0000;12.466.045/0001-35;
ELBER BATALHA DE GOES;ELBER BATALHA;404;APTO (Deferido);PSB;40;PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE;PRB / PDT / PT / PMDB / PSL / PSC / PR / PTC / PSB / PC do B;2º Suplente Senador;Masculino;1944-10-09;Casado(a);Advogado;Superior completo;Brasileira nata;ARACAJU / SE;;Eleito;66932010;1513-52.2010.6.25.0000;12.167.963/0001-63;
ELIEZER RIBEIRO DE SANTANA;ELIEZER RIBEIRO;231;APTO (Deferido);PPS;23;-;-;2º Suplente Senador;Masculino;1940-10-23;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;SIMÃO DIAS / SE;;Não eleito;67652010;1588-91.2010.6.25.0000;12.179.092/0001-06;
ELIZEU VIEIRA DOS SANTOS;ELIZEU;280;APTO (Deferido);PRTB;28;-;-;2º Suplente Senador;Masculino;1938-01-15;Casado(a);Outros;Lê e escreve;Brasileira nata;IGREIJA NOVA / SE;;Não eleito;65122010;1408-75.2010.6.25.0000;12.178.835/0001-15;
EURICO DE SOUZA FILHO;EURICO;250;APTO (Deferido);DEM;25;-;-;2º Suplente Senador;Masculino;1957-05-08;Solteiro(a);Engenheiro;Superior completo;Brasileira nata;AQUIDABÃ / SE;;Não eleito;67662010;1591-46.2010.6.25.0000;12.171.470/0001-05;
GEORGE HAMILTON CALDAS SILVEIRA;GEORGE HAMILTON;456;APTO (Deferido);PSDB;45;-;-;2º Suplente Senador;Masculino;1972-05-03;Casado(a);Médico;Superior completo;Brasileira nata;ARACAJU / SE;;Não eleito;66482010;1468-48.2010.6.25.0000;12.178.061/0001-22;
