Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
CLODOALDO SANTOS SERVATO;DR. CLODOALDO SERVATO;500;INAPTO (Renúncia);PSOL;50;GOIAS PRA VOCÊ, NÃO PRA ELES;PSTU / PSOL;1º Suplente Senador;Masculino;1977-06-10;Solteiro(a);Advogado;Superior completo;Brasileira nata;ITUMBIARA / GO;;Não eleito;278442010;3463-43.2010.6.09.0000;12.180.652/0001-34;
FERNANDO FROHLICH ABADIA;FERNANDO FROHLICH;161;APTO (Deferido);PSTU;16;GOIAS PRA VOCÊ, NÃO PRA ELES;PSTU / PSOL;1º Suplente Senador;Masculino;1973-12-10;Casado(a);Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;Ensino Médio incompleto;Brasileira nata;GOIANIA / GO;;Não eleito;278452010;3464-28.2010.6.09.0000;12.178.609/0001-34;
IONE BORGES RIBEIRO GUIMARÃES;IONE BORGES;451;APTO (Deferido);PTB;14;GOIÁS QUER MAIS;PRB / PTB / PSL / PPS / DEM / PRTB / PHS / PMN / PTC / PSDB / PT do B;1º Suplente Senador;Feminino;1954-07-19;Casado(a);Médico;Superior completo;Brasileira nata;ITUMBIARA / GO;;Eleito;275142010;3568-20.2010.6.09.0000;12.204.435/0001-37;
ISMEIRE APARECIDA ALVES;ISMEIRE ALVES;210;APTO (Deferido);PCB;21;-;-;1º Suplente Senador;Feminino;1972-04-12;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;CERES / GO;;Não eleito;278352010;3455-66.2010.6.09.0000;12.256.115/0001-20;
JOÃO BATISTA FEITOSA;FEITOSA;112;INAPTO (Renúncia);PP;11;Goiás no rumo certo;PP / PDT / PTN / PSC / PR / PSDC / PSB / PV / PRP;1º Suplente Senador;Masculino;1963-04-18;Casado(a);Vereador;Superior completo;Brasileira nata;ANÁPOLIS / GO;;;278002010;3793-40.2010.6.09.0000;12.332.371/0001-50;
JOSE CLEMENTE DE OLIVEIRA;JOSE CLEMENTE;500;APTO (Deferido);PSOL;50;GOIAS PRA VOCÊ, NÃO PRA ELES;PSTU / PSOL;1º Suplente Senador;Feminino;1935-08-07;Viúvo(a);Aposentado (Exceto Servidor Público);Ensino Fundamental completo;Brasileira nata;SÃO JOÃO DO SABUGI / RN;;Não eleito;426572010;5475-30.2010.6.09.0000;12.844.000/0001-57;
JOSÉ MACEDO DE ARAUJO;MACEDO;111;APTO (Deferido);PR;22;Goiás no rumo certo;PP / PDT / PTN / PSC / PR / PSDC / PSB / PV / PRP;1º Suplente Senador;Masculino;1957-07-22;Casado(a);Empresário;Superior incompleto;Brasileira nata;SÃO VICENTE / RN;;Não eleito;277992010;3792-55.2010.6.09.0000;12.339.014/0001-13;
LUCIMAR CONCEICAO DO NASCIMENTO;PROFESSORA LUCIMAR;151;APTO (Indeferido com recurso);PT;13;Goias Rumo ao Futuro;PT / PMDB / PC do B;1º Suplente Senador;Feminino;1964-05-26;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;PALMINOPOLIS / GO;;Indeferido com Recurso;280372010;4130-29.2010.6.09.0000;12.175.819/0001-79;
NIVALDO DOS SANTOS;NIVALDO DOS SANTOS;131;APTO (Deferido com recurso);PC do B;65;Goias Rumo ao Futuro;PT / PMDB / PC do B;1º Suplente Senador;Masculino;1962-02-22;Casado(a);Advogado;Superior completo;Brasileira nata;GOIANIA / GO;;Não eleito;280382010;4131-14.2010.6.09.0000;12.175.526/0001-91;
ROSILDO MANOEL DA SILVA;FEITOSA;112;APTO (Deferido);PP;11;Goiás no rumo certo;PP / PDT / PTN / PSC / PR / PSDC / PSB / PV / PRP;1º Suplente Senador;Masculino;1968-12-06;Casado(a);Vereador;Superior completo;Brasileira nata;CERES / GO;;;471362010;6201-04.2010.6.09.0000;12.784.697/0001-18;
WILDER PEDRO DE MORAIS;WILDER MORAIS;251;APTO (Deferido);DEM;25;GOIÁS QUER MAIS;PRB / PTB / PSL / PPS / DEM / PRTB / PHS / PMN / PTC / PSDB / PT do B;1º Suplente Senador;Masculino;1968-06-29;Casado(a);Engenheiro;Superior completo;Brasileira nata;TAQUARAL / GO;;Eleito;275152010;3570-87.2010.6.09.0000;12.177.186/0001-38;
