Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ANA MARIA RUSSO RODOVALHO;ANA RODOVALHO;281;APTO (Deferido);PRTB;28;UM NOVO TEMPO;PTN / PRTB;2º Suplente Senador;Feminino;1953-09-07;Casado(a);Administrador;Superior completo;Brasileira nata;RECIFE / PE;;Não eleito;356702010;3036-24.2010.6.17.0000;12.332.442/0001-14;
GILSON SÁ LEITAO RIOS;GILSON;161;APTO (Deferido);PSTU;16;-;-;2º Suplente Senador;Masculino;1941-06-28;Casado(a);Outros;Ensino Médio completo;Brasileira nata;RECIFE / PE;;Não eleito;291372010;2310-50.2010.6.17.0000;12.169.366/0001-78;
GRACO DE CARLI FARIAS;GRACO;433;APTO (Deferido);PV;43;-;-;2º Suplente Senador;Masculino;1949-10-17;Divorciado(a);Empresário;Superior completo;Brasileira nata;RECIFE / PE;;Não eleito;293912010;2678-59.2010.6.17.0000;12.169.374/0001-14;
JOAO FERNANDES LOPES;JOAO FERNANDES;281;INAPTO (Renúncia);PRTB;28;UM NOVO TEMPO;PTN / PRTB;2º Suplente Senador;Masculino;1964-10-24;Solteiro(a);Artesão;Ensino Médio completo;Brasileira nata;RECIFE / PE;;Não eleito;293162010;2399-73.2010.6.17.0000;12.176.740/0001-62;
JOSE RODRIGUES DA SILVA;JOSE RODRIGUES;140;APTO (Deferido);PSB;40;FRENTE POPULAR DE PERNAMBUCO;PRB / PP / PDT / PT / PTB / PSL / PSC / PR / PSDC / PHS / PTC / PSB / PRP / PC do B / PT do B;2º Suplente Senador;Masculino;1939-06-04;Casado(a);Agricultor;Ensino Médio completo;Brasileira nata;BOM JARDIM / PE;;Eleito;283522010;2024-72.2010.6.17.0000;12.168.353/0001-84;
MARCILIO DOMINGUES DA SILVA;MARCILIO DOMINGUES;232;INAPTO (Renúncia);PPS;23;Pernambuco Pode Mais;PMDB / PPS / DEM / PMN / PSDB;2º Suplente Senador;Masculino;1941-09-15;Casado(a);Advogado;Superior completo;Brasileira nata;RECIFE / PE;;Não eleito;285382010;2132-04.2010.6.17.0000;12.167.345/0001-13;
MARCUS ANTONIO SOARES DA CUNHA;MARCUS CUNHA;256;APTO (Deferido);PMDB;15;Pernambuco Pode Mais;PMDB / PPS / DEM / PMN / PSDB;2º Suplente Senador;Masculino;1941-03-14;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;BEZERROS / PE;;Não eleito;285392010;2133-86.2010.6.17.0000;12.169.326/0001-26;
MARIA DE POMPEIA LINS PESSOA;POMPEIA;130;APTO (Deferido);PT;13;FRENTE POPULAR DE PERNAMBUCO;PRB / PP / PDT / PT / PTB / PSL / PSC / PR / PSDC / PHS / PTC / PSB / PRP / PC do B / PT do B;2º Suplente Senador;Feminino;1954-08-23;Solteiro(a);Outros;Superior completo;Brasileira nata;RECIFE / PE;;Eleito;283532010;2025-57.2010.6.17.0000;12.172.303/0001-70;
MAURICIO FRANCISCO ALVES;MAURICIO;500;INAPTO (Indeferido);PSOL;50;-;-;2º Suplente Senador;Masculino;1948-01-02;Divorciado(a);Servidor Público Civil Aposentado;Ensino Médio completo;Brasileira nata;OLINDA / PE;;Indeferido com Recurso;290892010;2278-45.2010.6.17.0000;12.169.923/0001-50;
PERSIO ANTUNES DA SILVA;DR. PERSIO;232;APTO (Deferido);PMDB;15;Pernambuco Pode Mais;PMDB / PPS / DEM / PMN / PSDB;2º Suplente Senador;Masculino;1965-01-11;Casado(a);Médico;Superior completo;Brasileira nata;C. A. LOURDES / BA;;Não eleito;347832010;3001-64.2010.6.17.0000;12.280.860/0001-05;
VERA DALVA ALVES DA SILVA;VERA DALVA;162;APTO (Deferido);PSTU;16;-;-;2º Suplente Senador;Feminino;1959-01-01;Solteiro(a);Serventuário de Justiça;Superior incompleto;Brasileira nata;RE / PE;;Não eleito;291382010;2311-35.2010.6.17.0000;12.172.943/0001-80;
WILSON ALVES DE MENEZES;WILSON MENEZES;211;APTO (Deferido);PCB;21;-;-;2º Suplente Senador;Masculino;1959-03-05;Casado(a);Agricultor;Superior incompleto;Brasileira nata;SERTANIA / PE;;;293832010;2365-98.2010.6.17.0000;12.173.377/0001-21;
