Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADRIANA GONÇALVES CRAVINHOS BERGER;ADRIANA BERGER;130;APTO (Deferido);PSB;40;A FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PSB / PC do B;1º Suplente Senador;Feminino;1965-07-14;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;376342010;376342010;12.198.329/0001-98;
ALFREDO DA SILVA JUNIOR;ALFREDO SILVA;430;APTO (Deferido);PV;43;-;-;1º Suplente Senador;Masculino;1975-08-29;Casado(a);Advogado;Superior completo;Brasileira nata;FLORIANOPOLIS / SC;;Não eleito;384032010;384032010;12.205.153/0001-54;
CESAR ANTONIO DE SOUZA;CESAR SOUZA;456;APTO (Deferido);DEM;25;AS PESSOAS EM PRIMEIRO LUGAR;PTB / PMDB / PSL / PSC / PPS / DEM / PTC / PRP / PSDB;1º Suplente Senador;Masculino;1957-11-08;Separado(a) judicialmente;Empresário;Ensino Médio incompleto;Brasileira nata;RIO DO SUL / SC;;Eleito;407762010;407762010;12.249.156/0001-90;
CRISTIANE DA SILVEIRA FOGAÇA;CRISTIANE;160;APTO (Indeferido com recurso);PSTU;16;-;-;1º Suplente Senador;Feminino;1969-02-18;Solteiro(a);Servidor Público Estadual;Superior incompleto;Brasileira nata;TUBARÃO / SC;;Indeferido com Recurso;365182010;365182010;12.179.775/0001-55;
DALÍRIO JOSÉ BEBER;DALÍRIO BEBER;155;APTO (Deferido);PSDB;45;AS PESSOAS EM PRIMEIRO LUGAR;PTB / PMDB / PSL / PSC / PPS / DEM / PTC / PRP / PSDB;1º Suplente Senador;Masculino;1949-04-16;Casado(a);Advogado;Superior completo;Brasileira nata;MASSARANDUBA / SC;;Eleito;370352010;370352010;12.214.123/0001-04;
EDSON PASOLD;EDSON PASOLD;650;APTO (Deferido);PRB;10;A FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PSB / PC do B;1º Suplente Senador;Masculino;1969-03-28;Casado(a);Servidor Público Municipal;Superior incompleto;Brasileira nata;RIO DO SUL / SC;;Não eleito;376352010;9315-31.2010.6.24.0000;12.270.046/0001-00;
HARTMUT KRAFT;HARTMUT KRAFT;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1961-05-09;Casado(a);Mecânico de Manutenção;Ensino Médio completo;Brasileira nata;SEARA / SC;;Não eleito;365322010;365322010;12.176.754/0001-86;
MOACIR FIORINI;MOACIR FIORINI;112;APTO (Deferido);PDT;12;ALIANÇA COM SANTA CATARINA;PP / PDT / PT do B;1º Suplente Senador;Masculino;1962-10-24;Casado(a);Economista;Superior completo;Brasileira nata;SAO MIGUEL DO OESTE / SC;;Não eleito;364512010;364512010;12.332.389/0001-51;
NEUTO FAUSTO DE CONTO;NEUTO DE CONTO;456;INAPTO (Renúncia);PMDB;15;AS PESSOAS EM PRIMEIRO LUGAR;PTB / PMDB / PSL / PSC / PPS / DEM / PTC / PRP / PSDB;1º Suplente Senador;Masculino;1938-09-08;Casado(a);Senador;Ensino Médio completo;Brasileira nata;ENCANTADO / RS;;Eleito;370362010;370362010;12.205.953/0001-75;
ROQUE LUIZ PEGORARO;ROQUE;161;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1962-08-31;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;XAXIM / SC;;Não eleito;365192010;8836-38.2010.6.24.0000;12.318.974/0001-05;
SÉRGIO POPPER;SÉRGIO POPPER;234;APTO (Indeferido com recurso);PPS;23;-;-;1º Suplente Senador;Masculino;1960-06-05;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;BLUMENAU / SC;;Indeferido com Recurso;384842010;384842010;12.256.102/0001-51;
UDO WAGNER;UDO WAGNER;111;APTO (Deferido);PP;11;ALIANÇA COM SANTA CATARINA;PP / PDT / PT do B;1º Suplente Senador;Masculino;1949-03-12;Casado(a);Empresário;Superior completo;Brasileira nata;GUARAMIRIM / SC;;Não eleito;364522010;8935-08.2010.6.24.0000;12.214.107/0001-11;
