Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ABENONIZA MARIA MOURA;ABENONIZA;501;INAPTO (Indeferido);PSOL;50;-;-;1º Suplente Senador;Feminino;1954-11-09;Solteiro(a);Agricultor;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Registro negado antes da eleição;153532010;1929-15.2010.6.18.0000;12.170.038/0001-91;
ALBERTO JORGE RIBEIRO LEITE;JORGE LEITE;431;APTO (Deferido);PV;43;-;-;1º Suplente Senador;Masculino;1962-01-13;Divorciado(a);Advogado;Superior completo;Brasileira nata;PIRACURUCA / PI;;Não eleito;151422010;2042-66.2010.6.18.0000;12.173.439/0001-03;
ALBERTO LUIZ FREITAS MONÇÃO;ALBERTO MONÇÃO;502;INAPTO (Indeferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1977-04-16;Solteiro(a);Agente Administrativo;Superior incompleto;Brasileira nata;TERESINA / PI;;Indeferido com Recurso;153542010;2174-26.2010.6.18.0000;12.180.319/0001-25;
ALDAMIR FERREIRS PONTES;ALDAMIR;331;INAPTO (Renúncia);PMN;33;-;-;1º Suplente Senador;Masculino;1948-07-19;Casado(a);Agricultor;Ensino Fundamental completo;Brasileira nata;LUZILANDIA / PI;;Não eleito;152862010;1943-96.2010.6.18.0000;12.172.807/0001-90;
ALUÍSIO REBELO COSTA;ALUÍSIO COSTA;291;INAPTO (Indeferido);PCO;29;-;-;1º Suplente Senador;Masculino;1960-07-23;Casado(a);Outros;Ensino Médio completo;Brasileira nata;TERESINA / PI;;;152782010;1776-79.2010.6.18.0000;12.176.281/0001-17;
CASSANDRA DE MORAES SOUZA NUNES;CASSANDRA SOUZA;200;APTO (Deferido);PSC;20;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;1º Suplente Senador;Feminino;1974-06-20;Casado(a);Policial Civil;Superior completo;Brasileira nata;PARNAIBA / PI;;Não eleito;150462010;1945-66.2010.6.18.0000;12.179.541/0001-08;
CELESTE MARIA DE SOUSA;CELESTE;502;INAPTO (Indeferido);PSOL;50;-;-;1º Suplente Senador;Feminino;1972-12-24;Solteiro(a);Cabeleireiro e Barbeiro;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Indeferido com Recurso;233892010;2899-15.2010.6.18.0000;12.379.515/0001-23;
FABIANO NEIVA EULÁLIO;FABIANO EULÁLIO;132;APTO (Deferido);PSB;40;PARA O PIAUÍ SEGUIR MUDANDO;PRB / PT / PMDB / PTN / PR / PSB / PRP / PC do B;1º Suplente Senador;Masculino;1942-12-09;Solteiro(a);Médico;Superior completo;Brasileira nata;PICOS / PI;;Não eleito;157272010;2179-48.2010.6.18.0000;12.168.355/0001-73;
FRANCISCO ALVES PEREIRA;CHICO PEREIRA;112;APTO (Deferido);PTB;14;POR UM PIAUÍ NOVO;PP / PDT / PTB / PRTB / PHS / PTC / PT do B;1º Suplente Senador;Masculino;1944-06-15;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;BARRO DURO / PI;;Não eleito;160142010;2167-34.2010.6.18.0000;12.189.493/0001-39;
FRANCISCO SINÉSIO DA COSTA SOARES;FRANCISCO SINÉSIO;160;INAPTO (Indeferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1964-01-23;Casado(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;TERESINA / PI;;Não eleito;153352010;1860-80.2010.6.18.0000;12.178.063/0001-11;
GERSILDA TEIXEIRA DE ARAÚJO;GERSILDA;177;APTO (Deferido);PSL;17;-;-;1º Suplente Senador;Feminino;1957-08-09;Casado(a);Professor de Ensino Fundamental;Superior incompleto;Brasileira nata;TERESINA / PI;;Não eleito;153442010;1912-76.2010.6.18.0000;12.172.835/0001-08;
JOÃO CLAUDINO FERNANDES;JOÃO CLAUDINO;111;APTO (Deferido);PRTB;28;POR UM PIAUÍ NOVO;PP / PDT / PTB / PRTB / PHS / PTC / PT do B;1º Suplente Senador;Masculino;1930-06-21;Casado(a);Empresário;Ensino Fundamental completo;Brasileira nata;LUIZ GOMES / RN;;Eleito;151902010;1984-63.2010.6.18.0000;12.167.241/0001-09;
MARIA DO CARMO BARBOSA;DO CARMO;331;APTO (Deferido);PMN;33;-;-;1º Suplente Senador;Feminino;1962-07-25;Separado(a) judicialmente;Outros;Ensino Médio completo;Brasileira nata;TERESINA / PI;;Não eleito;162542010;2223-67.2010.6.18.0000;12.204.697/0001-00;
MARIA REGINA SOUSA;REGINA SOUSA;131;APTO (Deferido);PT;13;PARA O PIAUÍ SEGUIR MUDANDO;PRB / PT / PMDB / PTN / PR / PSB / PRP / PC do B;1º Suplente Senador;Feminino;1950-07-04;Solteiro(a);Bancário e Economiário;Superior completo;Brasileira nata;UNIÃO / PI;;Eleito;157262010;2178-63.2010.6.18.0000;12.169.623/0001-71;
VALTER ALENCAR FILHO;VALTER ALENCAR;251;APTO (Deferido com recurso);DEM;25;A FORÇA DO POVO;PSC / PPS / DEM / PSDB;1º Suplente Senador;Masculino;1948-03-25;Casado(a);Advogado;Superior completo;Brasileira nata;TERESINA / PI;;Não eleito;150472010;1946-51.2010.6.18.0000;12.168.962/0001-33;
