Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ABELARDO PEDRO NOBRE JUNIOR;PROFESSOR ABELARDO;28015;APTO (Deferido);PRTB;28;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Masculino;1974-07-28;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;MACEIÓ / AL;;Suplente;69162010;874-73.2010.6.02.0000;12.181.374/0001-30;
ADEILSON TEIXEIRA BEZERRA;ADEILSON BEZERRA;28700;INAPTO (Renúncia);PRTB;28;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Masculino;1967-10-17;Casado(a);Advogado;Superior completo;Brasileira nata;PALMEIRA DOS INDIOS / AL;;;69172010;875-58.2010.6.02.0000;12.177.644/0001-39;
ADELSON DE OLIVEIRA;ADELSON;12001;APTO (Deferido);PDT;12;FRENTE POPULAR POR ALAGOAS II;PDT / PMDB / PR / PSDC / PRP / PC do B / PT do B;Deputado Estadual;Masculino;1959-05-20;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;SÃO JOSÉ DA LAJE / AL;;Suplente;70172010;809-78.2010.6.02.0000;12.170.800/0001-30;
ADEMIR FERREIRA DA SILVA;ADEMIR DO ABC;23456;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Masculino;1959-10-18;Casado(a);Outros;Ensino Fundamental incompleto;Brasileira nata;SAO JOSE DA LAGE / AL;;Suplente;67932010;722-25.2010.6.02.0000;12.173.547/0001-78;
AILTA RODRIGUES DA SILVA;AILTA RODRIGUES;28999;INAPTO (Renúncia);PRTB;28;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Feminino;1966-10-23;Casado(a);Agricultor;Ensino Médio completo;Brasileira nata;PALMEIRA DOS INDIOS / AL;;;69182010;876-43.2010.6.02.0000;12.178.127/0001-84;
ALBERTO JOSE FONTAN SILVA;BETO AMELIO;28288;APTO (Deferido);PRTB;28;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Masculino;1965-12-31;Divorciado(a);Servidor Público Municipal;Superior incompleto;Brasileira nata;MACEIÓ / AL;;Suplente;69192010;877-28.2010.6.02.0000;12.177.185/0001-93;
ALBERTO JOSÉ MENDONÇA CAVALCANTE;SEXTA;40000;APTO (Indeferido com recurso);PSB;40;COLIGAÇÃO FRENTE PELO BEM DE ALAGOAS-2 (PP / PSC / DEM / PSB / PSDB);PP / PSC / DEM / PSB / PSDB;Deputado Estadual;Masculino;1954-03-18;Casado(a);Deputado;Superior completo;Brasileira nata;MACEIÓ / AL;;Indeferido com Recurso;70732010;964-81.2010.6.02.0000;12.170.690/0001-06;
ALEX SANDRO SILVA VIEIRA;ALEX SANDRO;15775;APTO (Deferido);PMDB;15;FRENTE POPULAR POR ALAGOAS II;PDT / PMDB / PR / PSDC / PRP / PC do B / PT do B;Deputado Estadual;Masculino;1970-07-05;Casado(a);Técnico de Laboratório e Raios X;Superior incompleto;Brasileira nata;PÃO DE AÇUCAR / AL;;Suplente;70182010;808-93.2010.6.02.0000;12.179.983/0001-54;
ALEXANDRE MONTE E SILVA;DOUTOR ALEXANDRE;43999;APTO (Deferido);PV;43;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Masculino;1967-08-10;Casado(a);Odontólogo;Superior completo;Brasileira nata;MACEIO / AL;;Suplente;69202010;878-13.2010.6.02.0000;12.177.784/0001-07;
ALMIR LIRA SOBRINHO;ALMIR LIRA;28888;APTO (Deferido);PRTB;28;RENOVA ALAGOAS II;PTN / PRTB / PV;Deputado Estadual;Masculino;1956-10-14;Casado(a);Agricultor;Ensino Médio completo;Brasileira nata;FEIRA GRANDE / AL;;Eleito;69212010;879-95.2010.6.02.0000;12.171.810/0001-90;
