Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ABEL SCHROEDER;ABEL SCHROEDER;15670;INAPTO (Renúncia);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1956-10-15;Casado(a);Professor e Instrutor de Formação Profissional;Superior completo;Brasileira nata;RIO NEGRINHO / SC;;;371372010;9193-18.2010.6.24.0000;12.204.473/0001-90;
ACÉLIO CASAGRANDE;ACÉLIO CASAGRANDE;15500;APTO (Deferido);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1961-12-01;Solteiro(a);Administrador;Superior completo;Brasileira nata;CRICIÚMA / SC;;Suplente;371382010;9195-85.2010.6.24.0000;12.190.715/0001-33;
ADA LILI FARACO DE LUCA;ADA DE LUCA;15015;APTO (Deferido);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Feminino;1949-04-19;Casado(a);Deputado;Superior completo;Brasileira nata;CRICIUMA / SC;;Eleito;371392010;9197-55.2010.6.24.0000;12.190.185/0001-23;
ADALTO GOMES;ADALTO GOMES;13191;APTO (Deferido);PT;13;EM FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PC do B;Deputado Estadual;Masculino;1965-10-23;Casado(a);Outros;Superior completo;Brasileira nata;TIJUCAS / SC;;Suplente;376642010;9319-68.2010.6.24.0000;12.214.424/0001-38;
ADERBAL LACERDA DA ROSA;TICO LACERDA;12007;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1969-01-13;Separado(a) judicialmente;Advogado;Superior completo;Brasileira nata;TUBARÃO / SC;;Suplente;377972010;9463-42.2010.6.24.0000;12.207.324/0001-84;
ADI XAVIER DE CASTRO;ADI XAVIER;40149;APTO (Indeferido com recurso);PSB;40;-;-;Deputado Estadual;Masculino;1952-01-14;Casado(a);Comerciante;Ensino Fundamental completo;Brasileira nata;CAMPO ALEGRE DE LOURDES / BA;;Indeferido com Recurso;363922010;8784-42.2010.6.24.0000;12.204.781/0001-15;
ADILOR GUGLIELMI;DÓIA;45111;APTO (Deferido);PSDB;45;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1961-11-26;Casado(a);Outros;Superior completo;Brasileira nata;IÇARA / SC;;Média;371052010;9283-26.2010.6.24.0000;12.206.432/0001-32;
ADILSON MARIANO;ADILSON MARIANO;13670;APTO (Deferido);PT;13;EM FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PC do B;Deputado Estadual;Masculino;1970-05-13;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;ITUPORANGA / SC;;Suplente;376652010;9320-53.2010.6.24.0000;12.241.678/0001-45;
ADRIANA VITTO MOTA;ADRIANA VITTO;15004;INAPTO (Renúncia);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Feminino;1965-08-01;Casado(a);Administrador;Superior completo;Brasileira nata;TURVO / SC;;;402442010;9835-88.2010.6.24.0000;12.256.122/0001-22;
ADRIANO DA LUZ RIBEIRO NEVES;ADRIANO NEVES;36215;INAPTO (Renúncia);PTC;36;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1978-01-26;Solteiro(a);Industrial;Ensino Médio completo;Brasileira nata;JOINVILLE / SC;;;374592010;9256-43.2010.6.24.0000;12.189.388/0001-08;
ALBERTINA PEREIRA;ALBERTINA PEREIRA;23313;APTO (Deferido);PPS;23;-;-;Deputado Estadual;Feminino;1950-10-10;Casado(a);Cabeleireiro e Barbeiro;Ensino Fundamental completo;Brasileira nata;JARAGUÁ DO SUL / SC;;Suplente;364192010;8807-85.2010.6.24.0000;12.178.010/0001-09;
ALCEU GAIO;ALCEU GAIO;15670;APTO (Deferido);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1946-08-03;Casado(a);Advogado;Superior completo;Brasileira nata;MAFRA / SC;;Suplente;429282010;10228-13.2010.6.24.0000;12.304.545/0001-70;
ALDAIR POLACO KOZUCHOVSKI;POLACO;13789;APTO (Deferido);PT;13;EM FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PC do B;Deputado Estadual;Masculino;1960-01-02;Casado(a);Engenheiro;Superior completo;Brasileira nata;SOMBRIO / SC;;Suplente;376662010;9321-38.2010.6.24.0000;12.199.149/0001-20;
ALDIR FLORIANO;ALDIR FLORIANO;50000;APTO (Deferido);PSOL;50;-;-;Deputado Estadual;Masculino;1972-10-28;Casado(a);Outros;Ensino Médio completo;Brasileira nata;SANTA ROSA DE LIMA / SC;;Não eleito;365382010;8942-97.2010.6.24.0000;12.179.367/0001-01;
ALDO PACKER;ALDO PACKER;12212;APTO (Deferido);PDT;12;-;-;Deputado Estadual;Masculino;1958-01-14;Casado(a);Outros;Ensino Médio completo;Brasileira nata;DOUTOR PEDRINHO / SC;;Suplente;366022010;8906-55.2010.6.24.0000;12.311.756/0001-30;
ALDO SCHNEIDER;ALDO SCHNEIDER;15010;APTO (Deferido);PMDB;15;COLIGAÇÃO DEM - PMDB - PSDB - PTB - PTC - PSL - PRP - PSC;PTB / PMDB / PSL / PSC / DEM / PTC / PRP / PSDB;Deputado Estadual;Masculino;1960-06-23;Casado(a);Servidor Público Estadual;Superior completo;Brasileira nata;AGROLÂNDIA / SC;;Eleito;371402010;9198-40.2010.6.24.0000;12.190.561/0001-80;
ALDO WAGNER FERNANDES;ALDO WAGNER FERNANDES;10552;APTO (Deferido);PRB;10;EM FAVOR DE SANTA CATARINA;PRB / PT / PR / PSDC / PRTB / PHS / PC do B;Deputado Estadual;Masculino;1952-05-10;Casado(a);Empresário;Ensino Médio incompleto;Brasileira nata;URUBICI / SC;;Suplente;376672010;9322-23.2010.6.24.0000;12.199.454/0001-12;
ALEXANDRE LEITE;ALEXANDRE LEITE;43100;APTO (Deferido);PV;43;-;-;Deputado Estadual;Masculino;1968-04-03;Solteiro(a);Médico;Superior completo;Brasileira nata;FLORIANÓPOLIS / SC;;Não eleito;380472010;9047-74.2010.6.24.0000;12.276.292/0001-79;
