Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADAO SANTIRIO DE ASSIS;ADAO ASSIS;430;INAPTO (Indeferido);PV;43;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;2º Suplente Senador;Masculino;1960-09-17;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;CUIABA / MT;;;207332010;1959-45.2010.6.11.0000;12.198.627/0001-88;
ARILDO LEAL DE PAULA;ARILDO LEAL;500;INAPTO (Renúncia);PSOL;50;-;-;2º Suplente Senador;Masculino;1956-12-12;Casado(a);Bancário e Economiário;Superior completo;Brasileira nata;RIO VERDE / MS;;Não eleito;192022010;1515-12.2010.6.11.0000;12.171.295/0001-48;
AUGUSTO CESAR TAQUES DE ALBUQUERQUE;AUGUSTO TAQUES TX;251;INAPTO (Renúncia);PSDB;45;COLIGAÇÃO SENADOR JONAS PINHEIRO;PTB / PSL / DEM / PSDC / PRTB / PSDB / PT do B / PMN;2º Suplente Senador;Masculino;1957-11-02;Divorciado(a);Servidor Público Municipal;Ensino Médio completo;Brasileira nata;CUIABA / MT;;Não eleito;194412010;1624-26.2010.6.11.0000;12.190.041/0001-77;
CARLOS ALBERTO CAPISTRANO DE PINHO;CARLOS CAPISTRANO DE PINHO;251;APTO (Deferido);DEM;25;COLIGAÇÃO SENADOR JONAS PINHEIRO;PTB / PSL / DEM / PSDC / PRTB / PSDB / PT do B / PMN;2º Suplente Senador;Masculino;1953-06-29;Casado(a);Engenheiro;Superior completo;Brasileira nata;CUIABÁ / MT;;Não eleito;307062010;2824-68.2010.6.11.0000;12.758.301/0001-68;
GILBERTO LOPES;GILBERTO LOPES;500;APTO (Deferido);PSOL;50;-;-;2º Suplente Senador;Masculino;1937-02-24;Casado(a);Aposentado (Exceto Servidor Público);Ensino Fundamental incompleto;Brasileira nata;TESOURO / MT;;Não eleito;266932010;2514-62.2010.6.11.0000;12.338.986/0001-93;
JOAO ALVES DOS SANTOS;JOÃO BOSCO;132;APTO (Deferido);PT;13;MATO GROSSO EM PRIMEIRO LUGAR I;PRB / PP / PT / PMDB / PTN / PSC / PR / PHS / PTC / PRP / PC do B;2º Suplente Senador;Masculino;1961-03-20;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;RIOLANDIA / SP;;Não eleito;192572010;1529-93.2010.6.11.0000;12.204.274/0001-81;
MANOEL ANTONIO RODRIGUES PALMA;RODRIGUES PALMA;222;APTO (Deferido);PR;22;MATO GROSSO EM PRIMEIRO LUGAR I;PRB / PP / PT / PMDB / PTN / PSC / PR / PHS / PTC / PRP / PC do B;2º Suplente Senador;Masculino;1943-08-01;Casado(a);Advogado;Superior completo;Brasileira nata;CUIABA / MT;;Eleito;192582010;1526-41.2010.6.11.0000;12.167.275/0001-01;
MARTA MARIA DARSIE;PROFESSORA MARTA;432;APTO (Deferido com recurso);PSB;40;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;2º Suplente Senador;Feminino;1956-02-17;Viúvo(a);Professor de Ensino Superior;Superior completo;Brasileira nata;CARLOS BARBOSA / RS;;;275042010;2575-20.2010.6.11.0000;12.352.701/0001-79;
PAULO PEREIRA FIUZA FILHO;PAULO FIÚZA;123;APTO (Deferido);PV;43;MATO GROSSO MELHOR PRA VOCÊ;PDT / PPS / PSB / PV;2º Suplente Senador;Masculino;1945-10-26;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;SOROCABA / SP;;Eleito;200092010;1535-03.2010.6.11.0000;12.198.836/0001-21;
ROGERIO ANTONIO NAVARINI;ROGERIO NAVARINI;455;APTO (Deferido);PTB;14;COLIGAÇÃO SENADOR JONAS PINHEIRO;PTB / PSL / DEM / PSDC / PRTB / PSDB / PT do B / PMN;2º Suplente Senador;Masculino;1960-09-27;Casado(a);Empresário;Superior incompleto;Brasileira nata;BENTO GONÇALVES / RS;;Não eleito;194422010;1627-78.2010.6.11.0000;12.241.647/0001-94;
