Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ALUISIO SERGIO NOVAIS ELEUTERIO;SERGIO NOVAIS;135;APTO (Deferido);PSB;40;POR UM CEARA MELHOR PRA TODOS;PRB / PDT / PT / PMDB / PSC / PSB / PC do B;1º Suplente Senador;Masculino;1956-11-05;Divorciado(a);Engenheiro;Superior completo;Brasileira nata;FORTALEZA / CE;;Eleito;329202010;4077-32.2010.6.06.0000;12.171.132/0001-65;
AUGUSTO CÉSAR TAVARES DA SILVA;AUGUSTO TAVARES;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1971-07-04;Casado(a);Professor de Ensino Fundamental;Superior completo;Brasileira nata;FORTALEZA / CE;;Não eleito;332232010;4224-58.2010.6.06.0000;12.176.887/0001-52;
FERNANDA ENEIDA PESSOA CARACAS DE SOUZA;FERNANDA PESSOA;234;INAPTO (Renúncia);PR;22;PARA FAZER BRILHAR O CEARA - PR - PPS;PR / PPS;1º Suplente Senador;Feminino;1966-06-08;Divorciado(a);Empresário;Superior completo;Brasileira nata;FORTALEZA / CE;;Não eleito;325832010;3958-71.2010.6.06.0000;12.174.381/0001-04;
FERNANDO LUIZ LIMA SARAIVA;FERNANDINHO SARAIVA;162;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1952-06-14;Casado(a);Bancário e Economiário;Superior completo;Brasileira nata;FORTALEZA / CE;;Não eleito;346342010;4517-28.2010.6.06.0000;12.198.468/0001-11;
FRANCISCO FEITOSA DE ALBUQUERQUE LIMA;CHIQUINHO FEITOSA;456;APTO (Deferido);DEM;25;COLIGAÇÃO POR UM CEARÁ MODERNO E FORTE;DEM / PSDB;1º Suplente Senador;Masculino;1964-07-03;Casado(a);Empresário;Superior incompleto;Brasileira nata;FORTALEZA / CE;;Não eleito;332002010;4261-85.2010.6.06.0000;12.173.510/0001-40;
JOSE CANDIDO LUSTOSA BITTENCOURT DE ALBUQUERUQE;CANDIDO ALBUQUERQUE;220;INAPTO (Renúncia);PR;22;PARA FAZER BRILHAR O CEARA - PR - PPS;PR / PPS;1º Suplente Senador;Masculino;1956-10-25;Casado(a);Advogado;Superior completo;Brasileira nata;CORRENTE / PI;;;405262010;5267-30.2010.6.06.0000;12.304.540/0001-48;
JOSE MARIA DE ANDRADE;ZÉ MARIA DE ANDRADE;161;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1948-01-20;Casado(a);Agricultor;Ensino Fundamental incompleto;Brasileira nata;LIMOEIRO DO NORTE / CE;;Não eleito;458902010;5655-30.2010.6.06.0000;12.380.091/0001-17;
JOSE WIELTON ACACIO;WILTON;210;APTO (Indeferido com recurso);PCB;21;-;-;1º Suplente Senador;Masculino;1975-06-12;Solteiro(a);Policial Militar;Ensino Médio completo;Brasileira nata;SÃO GONÇALO DO AMARANTE / CE;;Indeferido com Recurso;341412010;4527-72.2010.6.06.0000;12.204.849/0001-66;
LUIS DE GONZAGA MENDES CHAVES FILHO;LUIS DE GONZAGA;432;APTO (Indeferido com recurso);PV;43;-;-;1º Suplente Senador;Masculino;1967-06-22;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;FORTALEZA / CE;;Indeferido com Recurso;330932010;4386-53.2010.6.06.0000;12.175.320/0001-61;
LUIZ GONZAGA LIMA;LUIZ GONZAGA;212;APTO (Deferido);PCB;21;-;-;1º Suplente Senador;Masculino;1935-08-20;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;TERESINA / PI;;Não eleito;341422010;4531-12.2010.6.06.0000;12.203.885/0001-05;
REGIS NOGUEIRA DE MEDEIROS;REGIS MEDEIROS;234;APTO (Deferido);PPS;23;PARA FAZER BRILHAR O CEARA - PR - PPS;PR / PPS;1º Suplente Senador;Masculino;1967-05-02;Casado(a);Empresário;Superior completo;Brasileira nata;FORTALEZA / CE;;Não eleito;458202010;5644-98.2010.6.06.0000;12.379.519/0001-01;
WALDEMIR CATANHO DE SENA JUNIOR;CATANHO;151;APTO (Deferido);PT;13;POR UM CEARA MELHOR PRA TODOS;PRB / PDT / PT / PMDB / PSC / PSB / PC do B;1º Suplente Senador;Masculino;1967-12-31;Divorciado(a);Jornalista e Redator;Superior completo;Brasileira nata;BRASILIA / DF;;Eleito;329212010;4079-02.2010.6.06.0000;12.175.159/0001-26;
ZEUZA MARIA FREITAS LIMA;ZEUZA;161;INAPTO (Indeferido);PSTU;16;-;-;1º Suplente Senador;Feminino;1970-03-22;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;RUSSAS / CE;;Não eleito;346352010;4515-58.2010.6.06.0000;12.199.235/0001-33;
