Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
AILTON ARAUJO SEPULVEDA;AILTON SEPULVEDA;222;APTO (Deferido);PR;22;A BAHIA TEM PRESSA;PTB / PMDB / PTN / PSC / PR / PPS / PSDC / PRTB / PMN / PTC / PRP / PT do B;2º Suplente Senador;Masculino;1944-02-04;Casado(a);Médico;Superior completo;Brasileira nata;BELO HORIZONTE / MG;;Não eleito;195062010;2197-32.2010.6.05.0000;12.256.036/0001-10;
CARMEM LÚCIA GERINO MACIEL;CARMEN LÚCIA;255;APTO (Deferido);DEM;25;A BAHIA MERECE MAIS;DEM / PSDB;2º Suplente Senador;Feminino;1963-06-26;Casado(a);Vereador;Superior incompleto;Brasileira nata;GARANHUNS / PE;;Não eleito;179722010;1822-31.2010.6.05.0000;12.155.986/0001-58;
EDESEO MARTINS BRASIL;EDESEO BRASIL;500;APTO (Deferido);PSOL;50;-;-;2º Suplente Senador;Masculino;1950-04-22;Divorciado(a);Representante Comercial;Ensino Médio completo;Brasileira nata;PARAMIRIM / BA;;Não eleito;193872010;2369-71.2010.6.05.0000;12.178.438/0001-43;
EDVALDO BRITO FILHO;EDVALDO FILHO;147;APTO (Deferido);PTB;14;A BAHIA TEM PRESSA;PTB / PMDB / PTN / PSC / PR / PPS / PSDC / PRTB / PMN / PTC / PRP / PT do B;2º Suplente Senador;Masculino;1964-06-08;Casado(a);Advogado;Superior completo;Brasileira nata;SALVADOR / BA;;Não eleito;345882010;4045-54.2010.6.05.0000;12.785.180/0001-43;
HELOISA GERBASI SAMPAIO;HELO SAMPAIO;434;APTO (Deferido);PV;43;-;-;2º Suplente Senador;Feminino;1948-06-26;Solteiro(a);Professor de Ensino Superior;Superior completo;Brasileira nata;IBICARAI / BA;;Não eleito;182612010;1952-21.2010.6.05.0000;12.325.681/0001-47;
IRMA LEMOS DOS SANTOS ANDRADE;IRMA LEMOS;147;INAPTO (Indeferido);PTB;14;A BAHIA TEM PRESSA;PTB / PMDB / PTN / PSC / PR / PPS / PSDC / PRTB / PMN / PTC / PRP / PT do B;2º Suplente Senador;Feminino;1950-05-27;Casado(a);Empresário;Ensino Médio completo;Brasileira nata;VITORIA DA CONQUISTA / BA;;Não eleito;195072010;2198-17.2010.6.05.0000;12.289.750/0001-04;
JUÇARA FEITOSA DE OLIVEIRA;JUÇARA FEITOSA;400;APTO (Deferido);PT;13;PRA BAHIA SEGUIR EM FRENTE;PRB / PP / PDT / PT / PSL / PHS / PSB / PC do B;2º Suplente Senador;Feminino;1959-06-28;Casado(a);Administrador;Superior completo;Brasileira nata;ILHÉUS / BA;;Eleito;196842010;2358-42.2010.6.05.0000;12.172.336/0001-10;
MIRALVA ALVES NASCIMENTO;MIRA;505;APTO (Deferido);PSOL;50;-;-;2º Suplente Senador;Feminino;1959-01-04;Solteiro(a);Professor de Ensino Fundamental;Superior incompleto;Brasileira nata;CASTRO ALVES / BA;;Não eleito;210642010;2862-48.2010.6.05.0000;12.204.127/0001-01;
MOEMA MARIA FIUZA DO NASCIMENTO;MOEMA;160;APTO (Deferido);PSTU;16;-;-;2º Suplente Senador;Feminino;1973-01-13;Solteiro(a);Empregado Doméstico;Ensino Médio completo;Brasileira nata;SALVADOR / BA;;Não eleito;212282010;2876-32.2010.6.05.0000;12.289.756/0001-81;
ROSELIDIANA AZEVÊDO FARIAS;DIANA FARIAS;251;APTO (Deferido);DEM;25;A BAHIA MERECE MAIS;DEM / PSDB;2º Suplente Senador;Feminino;1966-11-11;Casado(a);Vereador;Superior completo;Brasileira nata;VALENÇA / BA;;Não eleito;179732010;1824-98.2010.6.05.0000;12.156.052/0001-30;
SILVIA NASCIMENTO CARDOSO DOS SANTOS CERQUEIRA;SILVIA CERQUEIRA;130;APTO (Deferido);PRB;10;PRA BAHIA SEGUIR EM FRENTE;PRB / PP / PDT / PT / PSL / PHS / PSB / PC do B;2º Suplente Senador;Feminino;1951-06-14;Casado(a);Advogado;Superior completo;Brasileira nata;SALVADOR / BA;;Eleito;196852010;2353-20.2010.6.05.0000;12.170.571/0001-53;
TEODORO BEZERRA FLÔR;FLÔR BEZERRA;210;INAPTO (Indeferido);PCB;21;-;-;2º Suplente Senador;Masculino;1941-05-20;Casado(a);Trabalhador Metalúrgico e Siderúrgico;Ensino Médio completo;Brasileira nata;CAMAÇARI / BA;;;182482010;1942-74.2010.6.05.0000;12.169.497/0001-55;
