Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ANNA CHRISTINA KUBITSCHEK BARBARÁ PEREIRA;ANNA KUBITSCHEK;255;INAPTO (Indeferido);DEM;25;ESPERANÇA RENOVADA;PP / PSC / PR / DEM / PSDC / PRTB / PMN / PSDB / PT do B;1º Suplente Senador;Feminino;1966-06-01;Casado(a);Empresário;Superior completo;Brasileira nata;RIO DE JANEIRO / RJ;;Não eleito;194242010;1527-37.2010.6.07.0000;12.311.712/0001-00;
ANTÔNIO JOSÉ ANDRADE ROCHA;PROFESSOR ANTONIO JOSE;433;APTO (Deferido);PV;43;-;-;1º Suplente Senador;Masculino;1948-03-17;Divorciado(a);Biólogo;Superior completo;Brasileira nata;DUQUE DE CAXIAS / RJ;;Não eleito;195892010;2116-29.2010.6.07.0000;12.171.285/0001-02;
CARLOS SHIGUEO KOBAYASHI;CARLOS KOBAYASHI;190;APTO (Deferido);PSL;17;QUERO MUDAR;PSL / PTN;1º Suplente Senador;Masculino;1965-07-03;Solteiro(a);Empresário;Ensino Médio completo;Brasileira nata;BRASILIA / DF;;Não eleito;188432010;1400-02.2010.6.07.0000;12.198.902/0001-63;
CLAYTON DE SOUZA AVELAR;CLAYTON DE SOUZA;501;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1961-01-28;Solteiro(a);Professor de Ensino Médio;Superior completo;Brasileira nata;GOIÂNIA / GO;;Não eleito;186882010;1357-65.2010.6.07.0000;12.174.461/0001-60;
FRANCISCO JOSÉ DE OLIVEIRA FERRAZ;FERRAZ;255;APTO (Deferido);PRTB;28;ESPERANÇA RENOVADA;PP / PSC / PR / DEM / PSDC / PRTB / PMN / PSDB / PT do B;1º Suplente Senador;Masculino;1952-12-19;Casado(a);Advogado;Superior completo;Brasileira nata;PARNAIBA / PI;;Não eleito;303932010;2845-55.2010.6.07.0000;12.548.021/0001-25;
FRANCISCO JOSE TARGINO;FRANCISCO;160;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1969-06-24;Solteiro(a);Porteiro de Edifício, Ascensorista, Garagista e Zelador;Ensino Médio completo;Brasileira nata;CRATO / CE;;Não eleito;185722010;1278-86.2010.6.07.0000;12.325.710/0001-70;
HELIO JOSE DA SILVA LIMA;HELIO JOSE;400;APTO (Deferido);PT;13;NOVO CAMINHO;PRB / PDT / PT / PTB / PMDB / PPS / PHS / PTC / PSB / PRP / PC do B;1º Suplente Senador;Masculino;1960-03-09;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;CURUMBA DO GOIAS / GO;;Eleito;193562010;1764-71.2010.6.07.0000;12.242.471/0001-95;
IVO FERREIRA BRITO;IVO BRITO;290;APTO (Indeferido com recurso);PCO;29;-;-;1º Suplente Senador;Masculino;1954-11-25;Casado(a);Outros;Superior completo;Brasileira nata;FORTALEZA / CE;;Indeferido com Recurso;187792010;1294-40.2010.6.07.0000;12.179.063/0001-36;
JOÃO BATISTA DE CASTRO;JOÃO DE CASTRO;212;INAPTO (Indeferido);PCB;21;-;-;1º Suplente Senador;Masculino;1959-01-27;Divorciado(a);Empresário;Superior incompleto;Brasileira nata;MATIPÓ / MG;;Indeferido com Recurso;202492010;2383-98.2010.6.07.0000;12.235.200/0001-02;
MARCELLO CAVALCANTI BARRA;MARCELLO BARRA;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1974-10-19;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;BELÉM / PA;;Não eleito;186892010;1304-84.2010.6.07.0000;12.173.057/0001-71;
NICODEMOS RIBEIRO SAMPAIO;NICO FACANHA;178;APTO (Deferido);PSL;17;QUERO MUDAR;PSL / PTN;1º Suplente Senador;Masculino;1964-08-27;Casado(a);Policial Militar;Superior incompleto;Brasileira nata;TAGUATINGA / DF;;Não eleito;188442010;1405-24.2010.6.07.0000;12.214.319/0001-07;
OSORIO ADRIANO FILHO;OSORIO ADRIANO;456;APTO (Indeferido com recurso);DEM;25;ESPERANÇA RENOVADA;PP / PSC / PR / DEM / PSDC / PRTB / PMN / PSDB / PT do B;1º Suplente Senador;Masculino;1929-07-10;Casado(a);Empresário;Superior completo;Brasileira nata;UBERABA / MG;;Indeferido com Recurso;194282010;1714-45.2010.6.07.0000;12.229.719/0001-88;
WASHINGTON LUIZ DE SOUZA VALLE;WASHINGTON VALLE;432;APTO (Deferido);PV;43;-;-;1º Suplente Senador;Masculino;1956-07-09;Casado(a);Gerente;Superior completo;Brasileira nata;RUBIATABA / GO;;Não eleito;195932010;2112-89.2010.6.07.0000;12.318.958/0001-04;
WILMAR LACERDA;WILMAR LACERDA;123;APTO (Deferido);PDT;12;NOVO CAMINHO;PRB / PDT / PT / PTB / PMDB / PPS / PHS / PTC / PSB / PRP / PC do B;1º Suplente Senador;Masculino;1959-12-23;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;COTEGIPE / BA;;Eleito;193572010;1767-26.2010.6.07.0000;12.276.256/0001-05;
