Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ANN CLELIA DE BARROS PONTES;ANN PONTES;152;INAPTO (Indeferido);PMDB;15;-;-;1º Suplente Senador;Masculino;1966-02-24;Casado(a);Advogado;Superior completo;Brasileira nata;BELEM / PA;;;95182010;1301-37.2010.6.14.0000;12.214.295/0001-88;
EDIVALDO EDISON PANTOJA DA SILVA;DIDA PANTOJA;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1961-11-19;Divorciado(a);Bancário e Economiário;Ensino Médio completo;Brasileira nata;SÃO SEBASTIÃO DA BOA VISTA / PA;;Eleito;86302010;604-16.2010.6.14.0000;12.172.224/0001-60;
FERNANDO DE CASTRO RIBEIRO;FERNANDO RIBEIRO;151;APTO (Indeferido com recurso);PMDB;15;-;-;1º Suplente Senador;Masculino;1955-12-16;Solteiro(a);Outros;Superior incompleto;Brasileira nata;BELEM / PA;;Indeferido com Recurso;86922010;646-65.2010.6.14.0000;12.170.666/0001-77;
JOÃO ORLANDO GALENO AMARAL;GALENO;161;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1945-03-21;Solteiro(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;LUÍS CORRÊA / PI;;Não eleito;86192010;531-44.2010.6.14.0000;12.170.891/0001-03;
JORGE BICHARA NETO;JORGE BICHARA;433;INAPTO (Indeferido);PV;43;-;-;1º Suplente Senador;Masculino;1953-01-18;Casado(a);Médico;Superior completo;Brasileira nata;BELEM / PA;;;85072010;1045-94.2010.6.14.0000;12.167.663/0001-84;
JOSÉ EXPEDITO SILVA DE SOUZA;XAROPINHO DO BREGA;160;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1965-05-06;Solteiro(a);Trabalhador de Construção Civil;Ensino Fundamental incompleto;Brasileira nata;BELÉM / PA;;Não eleito;86182010;530-59.2010.6.14.0000;12.173.330/0001-68;
MARCOS ANTÔNIO LUZ SOARES;MARCOS SOARES;501;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Masculino;1975-06-19;Casado(a);Porteiro de Edifício, Ascensorista, Garagista e Zelador;Ensino Médio completo;Brasileira nata;BELÉM / PA;;Não eleito;86312010;605-98.2010.6.14.0000;12.176.527/0001-50;
MARIA JOSE BONFIM SANTOS;LIA A MORENA;401;INAPTO (Indeferido);PSB;40;-;-;1º Suplente Senador;Feminino;1956-09-29;Solteiro(a);Outros;Ensino Médio incompleto;Brasileira nata;JEQUIE / BA;;;90002010;1195-75.2010.6.14.0000;12.178.039/0001-82;
NICIAS LOPES RIBEIRO;NICIAS RIBEIRO;456;APTO (Deferido);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;1º Suplente Senador;Masculino;1948-05-09;Viúvo(a);Engenheiro;Superior completo;Brasileira nata;BELEM / PA;;Eleito;115942010;1480-68.2010.6.14.0000;12.269.962/0001-20;
RAIMUNDO RODRIGUES DA SILVA;RAIMUNDO RODRIGUES;456;INAPTO (Renúncia);PSDB;45;JUNTOS COM O POVO;PPS / DEM / PSDC / PRTB / PMN / PRP / PSDB;1º Suplente Senador;Masculino;1982-03-03;Solteiro(a);Agente Administrativo;Superior completo;Brasileira nata;CASCAVEL / CE;;Eleito;88342010;1265-92.2010.6.14.0000;12.295.497/0001-00;
SAULO CASTRO COSTA;SAULO COSTA;144;INAPTO (Indeferido);PTB;14;COLIGAÇÃO FRENTE POPULAR ACELERA PARÁ;PRB / PP / PDT / PT / PTB / PTN / PSC / PR / PHS / PTC / PSB / PV / PC do B / PT do B;1º Suplente Senador;Masculino;1972-01-17;Solteiro(a);Médico;Superior completo;Brasileira nata;BELÉM / PA;;;94402010;1296-15.2010.6.14.0000;12.199.347/0001-94;
WALDETE GOMES DA COSTA;VALDETE;131;APTO (Indeferido com recurso);PTB;14;COLIGAÇÃO FRENTE POPULAR ACELERA PARÁ;PRB / PP / PDT / PT / PTB / PTN / PSC / PR / PHS / PTC / PSB / PV / PC do B / PT do B;1º Suplente Senador;Masculino;1954-09-26;Casado(a);Comerciante;Ensino Médio completo;Brasileira nata;TRACUATEUA / PA;;Indeferido com Recurso;91412010;1202-67.2010.6.14.0000;12.289.733/0001-77;
