Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
ADRIANA APARECIDA DE OLIVEIRA;ADRIANA APARECIDA;211;APTO (Deferido);PCB;21;-;-;1º Suplente Senador;Feminino;1970-07-15;Divorciado(a);Dona de Casa;Ensino Médio completo;Brasileira nata;ROLANDIA / PR;;Não eleito;145502010;1428-18.2010.6.16.0000;12.168.302/0001-52;
ERAILTON BINA;BINA;287;APTO (Deferido);PRTB;28;-;-;1º Suplente Senador;Masculino;1963-08-14;Casado(a);Servidor Público Municipal;Superior incompleto;Brasileira nata;CURITIBA / PR;;Não eleito;145902010;549-11.2010.6.16.0000;12.177.479/0001-15;
EUCLIDES GIROLAMO SCALCO;SCALCO;456;APTO (Deferido);PSDB;45;COLIGAÇÃO NOVO PARANÁ;PRB / PP / PTB / PSL / PTN / PPS / DEM / PSDC / PHS / PMN / PTC / PSB / PRP / PSDB;1º Suplente Senador;Masculino;1932-09-16;Casado(a);Farmacêutico;Superior completo;Brasileira nata;NOVA PRATA / RS;;Não eleito;147792010;617-58.2010.6.16.0000;12.249.114/0001-59;
FRANCISCO SIMEÃO RODRIGUES NETO;CHICO SIMEÃO;151;APTO (Deferido);PMDB;15;A UNIÃO FAZ UM NOVO AMANHÃ;PDT / PT / PMDB / PSC / PR / PC do B;1º Suplente Senador;Masculino;1946-03-02;Casado(a);Administrador;Ensino Médio completo;Brasileira nata;LONDRINA / PR;;Eleito;146192010;910-28.2010.6.16.0000;12.221.770/0001-43;
HÉLIO DE JESUS SANTOS;HELIO DE JESUS;500;INAPTO (Renúncia);PSOL;50;-;-;1º Suplente Senador;Masculino;1959-07-18;Separado(a) judicialmente;Servidor Público Federal;Ensino Médio completo;Brasileira nata;CURITIBA / PR;;Não eleito;161152010;1570-22.2010.6.16.0000;12.332.388/0001-07;
HENOR PINTO DOS REIS;HENOR REIS;430;APTO (Deferido);PV;43;-;-;1º Suplente Senador;Masculino;1944-06-18;Solteiro(a);Servidor Público Civil Aposentado;Superior completo;Brasileira nata;SANTO AMARO / BA;;Não eleito;138692010;529-20.2010.6.16.0000;12.198.174/0001-90;
JOSE RICHA FILHO;JOSE RICHA;111;APTO (Deferido);PSDB;45;COLIGAÇÃO NOVO PARANÁ;PRB / PP / PTB / PSL / PTN / PPS / DEM / PSDC / PHS / PMN / PTC / PSB / PRP / PSDB;1º Suplente Senador;Masculino;1964-09-10;Casado(a);Engenheiro;Superior completo;Brasileira nata;LONDRINA / PR;;Não eleito;147802010;618-43.2010.6.16.0000;12.178.394/0001-51;
JUSSARA FARIAS DE MATTOS SALAZAR;JUSSARA;500;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Feminino;1959-03-16;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Superior completo;Brasileira nata;CARUARU / PE;;Não eleito;206942010;1964-29.2010.6.16.0000;12.466.044/0001-90;
LILIANA LOURENÇO ARISTIDES;LILIANA LOURENÇO;500;INAPTO (Renúncia);PSOL;50;-;-;1º Suplente Senador;Feminino;1960-04-02;Casado(a);Outros;Ensino Médio completo;Brasileira nata;JACAREZINHO / PR;;Não eleito;179422010;1709-71.2010.6.16.0000;12.339.038/0001-72;
LUCIMÉRI COSTA SCHULMAISTER;LUCIMERI COSTA;505;APTO (Deferido);PSOL;50;-;-;1º Suplente Senador;Feminino;1962-05-26;Casado(a);Professor de Ensino Médio;Superior completo;Brasileira nata;CURITIBA / PR;;Não eleito;143032010;550-93.2010.6.16.0000;12.413.261/0001-12;
LUIZ ARMANDO BRANDALISE;SGT QE BRANDALISE;280;APTO (Deferido);PRTB;28;-;-;1º Suplente Senador;Masculino;1969-11-20;Casado(a);Membro das Forças Armadas;Ensino Médio completo;Brasileira nata;PONTA GROSSA / PR;;Não eleito;145912010;551-78.2010.6.16.0000;12.179.988/0001-87;
MATEUS MAGALHÃES;MATEUS;160;APTO (Deferido);PSTU;16;-;-;1º Suplente Senador;Masculino;1974-07-11;Solteiro(a);Agente Postal;Ensino Médio completo;Brasileira nata;SÃO PAULO / SP;;Não eleito;137412010;513-66.2010.6.16.0000;12.172.010/0001-93;
MAURO DEL CUCHI;MAURO DEL CUCHI;707;APTO (Deferido);PT do B;70;-;-;1º Suplente Senador;Masculino;1956-03-01;Casado(a);Publicitário;Ensino Médio completo;Brasileira nata;CURITIBA / PR;;Não eleito;147612010;522-28.2010.6.16.0000;12.705.241/0001-15;
SERGIO DE SOUZA;SERGIO SOUZA;131;APTO (Deferido);PMDB;15;A UNIÃO FAZ UM NOVO AMANHÃ;PDT / PT / PMDB / PSC / PR / PC do B;1º Suplente Senador;Masculino;1971-03-13;Casado(a);Advogado;Superior completo;Brasileira nata;IVAIPORÃ / PR;;Eleito;146202010;912-95.2010.6.16.0000;12.180.227/0001-45;
