Nome Completo;Nome para Urna Eletronica;Numero do Candidato;Situacao;Sigla do Partido;Numero do Partido;Nome da Coligacao;Composicao da Coligacao;Cargo;Sexo;Data de Nascimento;Estado Civil;Ocupacao;Grau de Instrucao;Nacionalidade;Municipio/UF de Nascimento;Julgamento da Prest. de Contas;Resultado da Eleicao;Numero Protocolo;Numero Processo;CNPJ de Campanha;
AFONSO MARINHO ESPINDOLA FILHO;PROF AFONSO;500;APTO (Deferido);PSOL;50;-;-;2º Suplente Senador;Masculino;1950-03-18;Casado(a);Servidor Público Federal;Superior completo;Brasileira nata;UNIÃO DOS PALMARES / AL;;Não eleito;64642010;600-12.2010.6.02.0000;12.154.729/0001-00;
ALCYONNE CHRISTINA DE OLIVEIRA PINTO;ALCYONNE PINTO;287;INAPTO (Renúncia);PRTB;28;RENOVA ALAGOAS;PTN / PRTB / PV;2º Suplente Senador;Masculino;1976-03-08;Casado(a);Outros;Superior incompleto;Brasileira nata;MARAGOGI / AL;;;72022010;1087-79.2010.6.02.0000;12.198.103/0001-97;
CARLOS ROBERTO DE LIMA SOARES;BETINHO;145;APTO (Deferido);PTC;36;O POVO NO GOVERNO;PRB / PTB / PSL / PHS / PMN / PTC;2º Suplente Senador;Masculino;1945-11-14;Separado(a) judicialmente;Outros;Superior incompleto;Brasileira nata;MACEIÓ / AL;;Não eleito;66042010;666-89.2010.6.02.0000;12.168.590/0001-45;
ELIANE JATOBA AGRA CAVALCANTE;ELIANE AGRA;234;APTO (Deferido);PPS;23;FRENTE PELO BEM DE ALAGOAS;PP / PSC / PPS / DEM / PSB / PSDB;2º Suplente Senador;Feminino;1953-06-27;Casado(a);Aposentado (Exceto Servidor Público);Superior completo;Brasileira nata;VIÇOSA / AL;;Não eleito;68672010;765-59.2010.6.02.0000;12.172.044/0001-88;
FERNANDO FERREIRA PINTO PEIXOTO;FERNANDO PEIXOTO;144;APTO (Deferido);PTB;14;O POVO NO GOVERNO;PRB / PTB / PSL / PHS / PMN / PTC;2º Suplente Senador;Masculino;1955-06-02;Viúvo(a);Agricultor;Superior completo;Brasileira nata;MACEIÓ / AL;;Não eleito;105842010;1168-28.2010.6.02.0000;12.338.989/0001-27;
FRANCISCO DOS SANTOS;CHICÃO DO PHS;144;INAPTO (Renúncia);PHS;31;O POVO NO GOVERNO;PRB / PTB / PSL / PHS / PMN / PTC;2º Suplente Senador;Masculino;1953-08-22;Casado(a);Aposentado (Exceto Servidor Público);Ensino Médio completo;Brasileira nata;MARECHAL DEODORO / AL;;Não eleito;66052010;667-74.2010.6.02.0000;12.170.231/0001-22;
JAILSON BARROS CARNAUBA;DR JAILSON;287;APTO (Deferido);PRTB;28;RENOVA ALAGOAS;PTN / PRTB / PV;2º Suplente Senador;Masculino;1965-03-04;Casado(a);Advogado;Superior completo;Brasileira nata;ARAPIRACA / AL;;;105862010;1170-95.2010.6.02.0000;12.339.051/0001-21;
JOSÉ DE MACEDO FERREIRA;MACEDO;151;APTO (Deferido);PMDB;15;FRENTE POPULAR POR ALAGOAS;PDT / PT / PMDB / PR / PSDC / PRP / PC do B / PT do B;2º Suplente Senador;Masculino;1945-11-12;Casado(a);Corretor de Imóveis, Seguros, Títulos e Valores;Ensino Médio completo;Brasileira nata;ARAPIRACA / AL;;Eleito;68372010;871-21.2010.6.02.0000;12.169.467/0001-49;
JOSE LUCIO MARCELO DE JESUS;LUCIO DE JESUS;288;APTO (Deferido);PRTB;28;RENOVA ALAGOAS;PTN / PRTB / PV;2º Suplente Senador;Masculino;1962-11-11;Casado(a);Administrador;Superior completo;Brasileira nata;MACEIO / AL;;Não eleito;68782010;776-88.2010.6.02.0000;12.174.682/0001-38;
MARIA FERREIRA CAVALCANTE;MARIA FERREIRA CAVALCANTE;111;INAPTO (Renúncia);PP;11;FRENTE PELO BEM DE ALAGOAS;PP / PSC / PPS / DEM / PSB / PSDB;2º Suplente Senador;Feminino;1950-12-18;Casado(a);Vereador;Superior incompleto;Brasileira nata;ATALAIA / AL;;Eleito;68682010;766-44.2010.6.02.0000;12.175.688/0001-20;
MARIA YVONE LOUREIRO RIBEIRO;MARIVONE;654;APTO (Deferido);PC do B;65;FRENTE POPULAR POR ALAGOAS;PDT / PT / PMDB / PR / PSDC / PRP / PC do B / PT do B;2º Suplente Senador;Feminino;1947-09-03;Divorciado(a);Servidor Público Estadual;Superior completo;Brasileira nata;VIÇOSA / AL;;Não eleito;68382010;872-06.2010.6.02.0000;12.171.282/0001-79;
OLGA MARIA ALVES PAES;OLGA ALVES;211;INAPTO (Renúncia);PCB;21;-;-;2º Suplente Senador;Feminino;1954-12-21;Divorciado(a);Psicólogo;Superior completo;Brasileira nata;MACEIÓ / AL;;Indeferido com Recurso;71152010;997-71.2010.6.02.0000;12.190.228/0001-70;
SEBASTIÃO LEODINO DOS SANTOS;BAU ALFAIATE;211;APTO (Deferido);PCB;21;-;-;2º Suplente Senador;Masculino;1932-07-17;Casado(a);Alfaiate e Costureiro;Ensino Médio completo;Brasileira nata;MACEIÓ / AL;;Indeferido com Recurso;116072010;1269-65.2010.6.02.0000;12.490.770/0001-49;
